datetime_utc, _conds, _dewptm, _hum, _pressurem, _rain, _tempm
20030121-03:30,Fog,4.0,100.0,1018.0,0,4.0
20030121-04:30,Fog,5.0,100.0,1019.0,0,5.0
20030121-05:30,Fog,6.0,100.0,1019.0,0,6.0
20030121-06:30,Fog,8.0,100.0,1018.0,0,8.0
20030121-07:30,Partly Cloudy,9.0,94.0,1017.0,0,10.0
20030121-08:30,Smoke,6.0,59.0,1016.0,0,14.0
20030121-09:30,Smoke,5.0,48.0,1016.0,0,16.0
20030121-10:30,Smoke,4.0,42.0,1015.0,0,17.0
20030121-11:30,Smoke,7.0,55.0,1015.0,0,16.0
20030121-12:30,Smoke,7.0,67.0,1016.0,0,13.0
20030121-13:30,Smoke,7.0,67.0,1016.0,0,13.0
20030121-14:30,Smoke,6.0,71.0,1016.0,0,11.0
20030121-15:30,Smoke,7.0,76.0,1016.0,0,11.0
20030121-16:30,Clear,7.0,87.0,1016.0,0,9.0
20030121-17:30,Shallow Fog,7.0,87.0,1016.0,0,9.0
20030121-18:30,Shallow Fog,7.0,93.0,1016.0,0,8.0
20030121-19:30,Shallow Fog,6.0,93.0,1015.0,0,7.0
20030121-20:30,Fog,6.0,93.0,1016.0,0,7.0
20030121-21:30,Fog,4.0,93.0,1016.0,0,5.0
20030121-22:30,Fog,5.0,93.0,1015.0,0,6.0
20030121-23:30,Fog,5.0,100.0,1015.0,0,5.0
20030122-00:30,Fog,5.0,100.0,1015.0,0,5.0
20030122-01:30,Fog,4.0,93.0,1015.0,0,5.0
20030122-02:30,Fog,5.0,100.0,1015.0,0,5.0
20030122-03:30,Shallow Fog,6.0,87.0,1016.0,0,8.0
20030122-04:30,Clear,7.0,76.0,1016.0,0,11.0
20030122-05:30,Smoke,7.0,59.0,1016.0,0,15.0
20030122-06:30,Smoke,5.0,42.0,1015.0,0,18.0
20030122-07:30,Haze,2.0,30.0,1014.0,0,20.0
20030122-08:30,Haze,2.0,28.0,1013.0,0,21.0
20030122-09:30,Haze,2.0,28.0,1013.0,0,21.0
20030122-10:30,Haze,4.0,33.0,1013.0,0,21.0
20030122-11:30,Haze,6.0,40.0,1012.0,0,20.0
20030122-12:30,Haze,6.0,45.0,1012.0,0,18.0
20030122-13:30,Smoke,8.0,59.0,1013.0,0,16.0
20030122-14:30,Smoke,7.0,63.0,1013.0,0,14.0
20030122-15:30,Smoke,8.0,67.0,1013.0,0,14.0
20030122-16:30,Smoke,7.0,67.0,1013.0,0,13.0
20030122-17:30,Smoke,7.0,67.0,1013.0,0,13.0
20030122-18:30,Smoke,8.0,77.0,1013.0,0,12.0
20030122-19:30,Shallow Fog,8.0,82.0,1013.0,0,11.0
20030122-20:30,Shallow Fog,7.0,82.0,1012.0,0,10.0
20030122-21:30,Fog,9.0,100.0,1012.0,0,9.0
20030122-22:30,Fog,8.0,93.0,1012.0,0,9.0
20030122-23:30,Fog,8.0,93.0,1012.0,0,9.0
20030123-02:30,Fog,8.0,93.0,1012.0,0,9.0
20030123-03:30,Shallow Fog,9.0,88.0,1013.0,0,11.0
20030123-04:30,Clear,11.0,82.0,1014.0,0,14.0
20030123-05:30,Haze,7.0,49.0,1014.0,0,18.0
20030123-06:30,Haze,6.0,38.0,1013.0,0,21.0
20030123-07:30,Haze,7.0,38.0,1011.0,0,22.0
20030123-08:30,Haze,7.0,36.0,1011.0,0,23.0
20030123-09:30,Haze,8.0,36.0,1010.0,0,24.0
20030123-10:30,Haze,8.0,38.0,1010.0,0,23.0
20030123-11:30,Haze,9.0,41.0,1010.0,0,23.0
20030123-12:30,Haze,10.0,52.0,1010.0,0,20.0
20030123-13:30,Smoke,10.0,59.0,1010.0,0,18.0
20030123-14:30,Smoke,11.0,68.0,1010.0,0,17.0
20030123-15:30,Smoke,11.0,72.0,1011.0,0,16.0
20030123-16:30,Shallow Fog,11.0,77.0,1011.0,0,15.0
20030123-17:30,Shallow Fog,11.0,77.0,1011.0,0,15.0
20030123-18:30,Fog,10.0,77.0,1011.0,0,14.0
20030123-19:30,Fog,10.0,77.0,1010.0,0,14.0
20030123-20:30,Fog,10.0,88.0,1010.0,0,12.0
20030123-21:30,Fog,10.0,94.0,1010.0,0,11.0
20030123-22:30,Fog,10.0,94.0,1009.0,0,11.0
20030123-23:30,Fog,9.0,94.0,1009.0,0,10.0
20030124-00:30,Fog,9.0,94.0,1009.0,0,10.0
20030124-01:30,Smoke,9.0,94.0,1010.0,0,10.0
20030124-02:30,Fog,9.0,94.0,1010.0,0,10.0
20030124-03:30,Fog,11.0,88.0,1011.0,0,13.0
20030124-04:30,Fog,12.0,77.0,1012.0,0,16.0
20030124-05:30,Shallow Fog,8.0,49.0,1012.0,0,19.0
20030124-06:30,Smoke,5.0,35.0,1011.0,0,21.0
20030124-07:30,Smoke,6.0,35.0,1011.0,0,22.0
20030124-08:21,Smoke,6.0,35.0,1010.0,0,22.0
20030124-09:30,Haze,5.0,31.0,1010.0,0,23.0
20030124-10:30,Haze,5.0,29.0,1009.0,0,24.0
20030124-11:30,Haze,5.0,31.0,1009.0,0,23.0
20030124-12:30,Haze,6.0,40.0,1010.0,0,20.0
20030124-13:30,Smoke,8.0,52.0,1010.0,0,18.0
20030124-14:30,Smoke,7.0,55.0,1010.0,0,16.0
20030124-15:30,Smoke,9.0,67.0,1011.0,0,15.0
20030124-16:30,Smoke,9.0,67.0,1011.0,0,15.0
20030124-17:30,Smoke,9.0,72.0,1011.0,0,14.0
20030124-18:30,Smoke,9.0,82.0,1011.0,0,12.0
20030124-19:30,Clear,8.0,82.0,1011.0,0,11.0
20030124-20:30,Clear,9.0,88.0,1011.0,0,11.0
20030124-21:30,Shallow Fog,9.0,94.0,1011.0,0,10.0
20030124-22:30,Shallow Fog,9.0,100.0,1011.0,0,9.0
20030124-23:30,Shallow Fog,8.0,93.0,1011.0,0,9.0
20030125-00:30,Shallow Fog,8.0,93.0,1012.0,0,9.0
20030125-01:30,Shallow Fog,8.0,93.0,1013.0,0,9.0
20030125-02:30,Shallow Fog,8.0,100.0,1013.0,0,8.0
20030125-03:30,Shallow Fog,9.0,82.0,1014.0,0,12.0
20030125-04:30,Smoke,8.0,63.0,1015.0,0,15.0
20030125-05:30,Smoke,9.0,52.0,1015.0,0,19.0
20030125-06:30,Smoke,7.0,40.0,1015.0,0,21.0
20030125-07:30,Smoke,8.0,36.0,1014.0,0,24.0
20030125-08:30,Haze,3.0,24.0,1014.0,0,25.0
20030125-09:30,Haze,1.0,21.0,1013.0,0,25.0
20030125-10:30,Haze,7.0,32.0,1013.0,0,25.0
20030125-11:30,Smoke,6.0,31.0,1013.0,0,24.0
20030125-12:30,Smoke,6.0,35.0,1014.0,0,22.0
20030125-13:30,Smoke,9.0,52.0,1014.0,0,19.0
20030125-14:30,Smoke,8.0,52.0,1014.0,0,18.0
20030125-15:30,Smoke,8.0,52.0,1015.0,0,18.0
20030125-16:30,Smoke,9.0,67.0,1015.0,0,15.0
20030125-17:30,Smoke,9.0,67.0,1015.0,0,15.0
20030125-18:30,Smoke,9.0,67.0,1015.0,0,15.0
20030125-19:30,Smoke,9.0,67.0,1015.0,0,15.0
20030125-20:30,Shallow Fog,10.0,77.0,1015.0,0,14.0
20030125-21:30,Shallow Fog,10.0,77.0,1015.0,0,14.0
20030125-22:30,Shallow Fog,10.0,88.0,1015.0,0,12.0
20030125-23:30,Shallow Fog,9.0,88.0,1015.0,0,11.0
20030126-00:30,Shallow Fog,11.0,100.0,1015.0,0,11.0
20030126-01:30,Shallow Fog,10.0,100.0,1016.0,0,10.0
20030126-02:30,Shallow Fog,10.0,94.0,1017.0,0,11.0
20030126-03:30,Shallow Fog,11.0,72.0,1018.0,0,16.0
20030126-04:30,Smoke,10.0,59.0,1018.0,0,18.0
20030126-05:30,Smoke,8.0,38.0,1018.0,0,23.0
20030126-06:30,Smoke,4.0,26.0,1017.0,0,25.0
20030126-07:30,Haze,7.0,28.0,1016.0,0,27.0
20030126-08:30,Haze,5.0,26.0,1015.0,0,26.0
20030126-09:30,Haze,9.0,38.0,1016.0,0,24.0
20030126-10:30,Haze,9.0,36.0,1014.0,0,25.0
20030126-11:30,Haze,9.0,36.0,1014.0,0,25.0
20030126-12:30,Haze,10.0,44.0,1014.0,0,23.0
20030126-13:30,Haze,11.0,56.0,1014.0,0,20.0
20030126-14:30,Smoke,11.0,56.0,1015.0,0,20.0
20030126-15:30,Smoke,12.0,64.0,1015.0,0,19.0
20030126-16:30,Smoke,12.0,72.0,1015.0,0,17.0
20030126-17:30,Smoke,12.0,72.0,1015.0,0,17.0
20030126-18:30,Smoke,11.0,64.0,1015.0,0,18.0
20030126-19:30,Smoke,10.0,63.0,1015.0,0,17.0
20030126-20:30,Shallow Fog,11.0,82.0,1015.0,0,14.0
20030126-21:30,Shallow Fog,10.0,72.0,1015.0,0,15.0
20030126-22:30,Shallow Fog,10.0,77.0,1015.0,0,14.0
20030126-23:30,Shallow Fog,10.0,77.0,1015.0,0,14.0
20030127-00:30,Shallow Fog,12.0,82.0,1015.0,0,15.0
20030127-01:30,Shallow Fog,11.0,72.0,1014.0,0,16.0
20030127-02:30,Shallow Fog,11.0,72.0,1015.0,0,16.0
20030127-03:30,Mostly Cloudy,12.0,77.0,1017.0,0,16.0
20030127-04:30,Light Drizzle,13.0,82.0,1020.0,0,16.0
20030127-05:30,Light Drizzle,14.0,82.0,1018.0,0,17.0
20030127-06:30,Haze,14.0,64.0,1017.0,0,21.0
20030127-07:30,Haze,13.0,53.0,1015.0,0,23.0
20030127-08:30,Haze,11.0,41.0,1014.0,0,25.0
20030127-09:30,Haze,12.0,47.0,1015.0,0,24.0
20030127-10:30,Haze,14.0,60.0,1014.0,0,22.0
20030127-11:30,Haze,15.0,68.0,1014.0,0,21.0
20030127-12:30,Rain,16.0,78.0,1014.0,1,20.0
20030127-13:30,Rain,16.0,83.0,1015.0,1,19.0
20030127-14:30,Haze,14.0,73.0,1014.0,0,19.0
20030127-15:30,Haze,16.0,88.0,1014.0,0,18.0
20030127-16:30,Smoke,14.0,88.0,1014.0,0,16.0
20030127-17:30,Smoke,14.0,82.0,1015.0,0,17.0
20030127-18:30,Smoke,14.0,82.0,1015.0,0,17.0
20030127-19:30,Smoke,14.0,88.0,1015.0,0,16.0
20030127-20:30,Smoke,15.0,94.0,1014.0,0,16.0
20030127-21:30,Smoke,14.0,94.0,1014.0,0,15.0
20030127-22:30,Smoke,14.0,94.0,1013.0,0,15.0
20030127-23:30,Smoke,14.0,94.0,1014.0,0,15.0
20030128-00:30,Heavy Thunderstorms and Rain,14.0,94.0,1014.0,1,15.0
20030128-01:30,Thunderstorms and Rain,14.0,94.0,1015.0,1,15.0
20030128-02:30,Smoke,15.0,100.0,1016.0,0,15.0
20030128-03:30,Haze,14.0,94.0,1016.0,0,15.0
20030128-04:30,Haze,14.0,88.0,1018.0,0,16.0
20030128-05:30,Light Rain,15.0,94.0,1018.0,1,16.0
20030128-06:30,Light Rain,15.0,88.0,1018.0,1,17.0
20030128-07:30,Haze,15.0,83.0,1017.0,0,18.0
20030128-08:21,Haze,15.0,83.0,-9999.0,0,18.0
20030128-09:30,Haze,14.0,68.0,1015.0,0,20.0
20030128-10:30,Haze,14.0,73.0,1015.0,0,19.0
20030128-11:30,Haze,14.0,73.0,1015.0,0,19.0
20030128-12:30,Haze,14.0,77.0,1015.0,0,18.0
20030128-13:30,Haze,13.0,77.0,1016.0,0,17.0
20030128-14:30,Haze,12.0,77.0,1016.0,0,16.0
20030128-15:30,Haze,14.0,94.0,1016.0,0,15.0
20030128-16:30,Haze,14.0,94.0,1017.0,0,15.0
20030128-17:30,Haze,13.0,88.0,1017.0,0,15.0
20030128-18:30,Partly Cloudy,14.0,94.0,1017.0,0,15.0
20030128-19:30,Partly Cloudy,13.0,94.0,1016.0,0,14.0
20030128-20:30,Partly Cloudy,13.0,94.0,1016.0,0,14.0
20030128-21:30,Partly Cloudy,13.0,94.0,1016.0,0,14.0
20030128-22:30,Partly Cloudy,13.0,94.0,1016.0,0,14.0
20030128-23:30,Shallow Fog,12.0,94.0,1016.0,0,13.0
20030129-00:30,Fog,13.0,100.0,1016.0,0,13.0
20030129-01:30,Fog,12.0,100.0,1017.0,0,12.0
20030129-02:30,Fog,13.0,100.0,1018.0,0,13.0
20030129-03:30,Scattered Clouds,14.0,100.0,1018.0,0,14.0
20030129-04:30,Scattered Clouds,15.0,88.0,1018.0,0,17.0
20030129-06:30,Haze,13.0,64.0,1018.0,0,20.0
20030129-07:30,Haze,15.0,73.0,1017.0,0,20.0
20030129-08:30,Haze,14.0,64.0,1016.0,0,21.0
20030129-09:30,Smoke,14.0,68.0,1016.0,0,20.0
20030129-10:30,Smoke,15.0,68.0,1016.0,0,21.0
20030129-11:30,Smoke,14.0,68.0,1015.0,0,20.0
20030129-12:30,Smoke,14.0,68.0,1016.0,0,20.0
20030129-13:30,Smoke,15.0,78.0,1016.0,0,19.0
20030129-14:30,Smoke,15.0,83.0,1016.0,0,18.0
20030129-15:30,Shallow Fog,15.0,88.0,1016.0,0,17.0
20030129-16:30,Shallow Fog,16.0,94.0,1016.0,0,17.0
20030129-17:30,Shallow Fog,16.0,94.0,1017.0,0,17.0
20030129-18:30,Shallow Fog,15.0,88.0,1016.0,0,17.0
20030129-19:30,Shallow Fog,15.0,94.0,1016.0,0,16.0
20030129-20:30,Fog,14.0,94.0,1016.0,0,15.0
20030129-21:30,Fog,13.0,94.0,1015.0,0,14.0
20030129-22:30,Fog,13.0,100.0,1014.0,0,13.0
20030129-23:30,Fog,13.0,100.0,1014.0,0,13.0
20030130-00:30,Fog,13.0,100.0,1014.0,0,13.0
20030130-01:30,Fog,13.0,100.0,1014.0,0,13.0
20030130-02:30,Fog,13.0,100.0,1016.0,0,13.0
20030130-03:30,Fog,13.0,100.0,1016.0,0,13.0
20030130-04:30,Fog,14.0,100.0,1016.0,0,14.0
20030130-05:21,Shallow Fog,15.0,100.0,1015.0,0,15.0
20030130-06:21,Smoke,14.0,77.0,1015.0,0,18.0
20030130-07:30,Smoke,14.0,77.0,1014.0,0,18.0
20030130-08:30,Smoke,13.0,68.0,1013.0,0,19.0
20030130-09:30,Smoke,12.0,56.0,1013.0,0,21.0
20030130-10:30,Haze,10.0,49.0,1012.0,0,21.0
20030130-11:30,Smoke,12.0,64.0,1012.0,0,19.0
20030130-12:30,Smoke,12.0,68.0,1013.0,0,18.0
20030130-13:30,Smoke,13.0,77.0,1013.0,0,17.0
20030130-14:30,Haze,13.0,77.0,1013.0,0,17.0
20030130-15:30,Haze,12.0,72.0,1013.0,0,17.0
20030130-16:30,Haze,11.0,68.0,1013.0,0,17.0
20030130-17:30,Drizzle,12.0,77.0,1014.0,0,16.0
20030130-18:30,Drizzle,13.0,88.0,1013.0,0,15.0
20030130-19:30,Light Thunderstorms and Rain,13.0,88.0,1014.0,1,15.0
20030130-20:30,Light Thunderstorms and Rain,13.0,94.0,1013.0,1,14.0
20030130-21:30,Light Thunderstorms and Rain,13.0,94.0,1013.0,1,14.0
20030130-22:30,Haze,13.0,94.0,1013.0,0,14.0
20030130-23:30,Rain,12.0,88.0,1012.0,1,14.0
20030131-00:30,Light Drizzle,12.0,88.0,1012.0,0,14.0
20030131-01:30,Light Drizzle,12.0,88.0,1013.0,0,14.0
20030131-02:30,Heavy Rain,12.0,94.0,1013.0,1,13.0
20030131-03:30,Light Rain,12.0,88.0,1015.0,1,14.0
20030131-04:30,Heavy Rain,13.0,94.0,1014.0,1,14.0
20030131-05:30,Heavy Rain,13.0,94.0,1014.0,1,14.0
20030131-06:30,Heavy Rain,13.0,94.0,1013.0,1,14.0
20030131-07:30,Heavy Rain,13.0,94.0,1012.0,1,14.0
20030131-08:30,Light Rain,14.0,100.0,1012.0,1,14.0
20030131-09:30,Rain,13.0,94.0,1010.0,1,14.0
20030131-10:30,Light Rain,13.0,94.0,1010.0,1,14.0
20030131-11:30,Overcast,13.0,94.0,1010.0,0,14.0
20030131-12:30,Light Rain,14.0,100.0,1010.0,1,14.0
20030131-13:30,Light Drizzle,13.0,94.0,1011.0,0,14.0
20030131-14:30,Drizzle,13.0,94.0,1011.0,0,14.0
20030131-15:30,Light Drizzle,13.0,94.0,1012.0,0,14.0
20030131-16:30,Drizzle,14.0,100.0,1013.0,0,14.0
20030131-17:30,Drizzle,14.0,100.0,1013.0,0,14.0
20030201-18:30,Partly Cloudy,13.0,94.0,1021.0,0,14.0
20030201-19:30,Shallow Fog,14.0,100.0,1021.0,0,14.0
20030201-20:30,Mostly Cloudy,14.0,100.0,1021.0,0,14.0
20030201-21:30,Fog,14.0,100.0,1021.0,0,14.0
20030201-22:30,Fog,13.0,100.0,1021.0,0,13.0
20030202-00:30,Shallow Fog,13.0,100.0,1021.0,0,13.0
20030202-01:30,Shallow Fog,13.0,100.0,1022.0,0,13.0
20030202-02:30,Scattered Clouds,13.0,94.0,1022.0,0,14.0
20030202-03:30,Scattered Clouds,13.0,94.0,1023.0,0,14.0
20030202-04:30,Scattered Clouds,12.0,82.0,1023.0,0,15.0
20030202-05:30,Scattered Clouds,12.0,77.0,1024.0,0,16.0
20030202-06:30,Scattered Clouds,12.0,72.0,1023.0,0,17.0
20030202-07:30,Scattered Clouds,13.0,82.0,1022.0,0,16.0
20030202-08:30,Scattered Clouds,12.0,77.0,1021.0,0,16.0
20030202-09:30,Scattered Clouds,12.0,77.0,1021.0,0,16.0
20030202-10:30,Mostly Cloudy,12.0,82.0,1021.0,0,15.0
20030202-11:30,Mostly Cloudy,12.0,77.0,1020.0,0,16.0
20030202-12:30,Scattered Clouds,12.0,82.0,1020.0,0,15.0
20030202-13:30,Scattered Clouds,12.0,82.0,1020.0,0,15.0
20030202-14:30,Scattered Clouds,13.0,94.0,1021.0,0,14.0
20030202-15:30,Scattered Clouds,12.0,88.0,1021.0,0,14.0
20030202-16:30,Scattered Clouds,12.0,94.0,1021.0,0,13.0
20030202-17:30,Shallow Fog,12.0,100.0,1021.0,0,12.0
20030202-18:30,Fog,11.0,100.0,1021.0,0,11.0
20030202-19:30,Fog,11.0,100.0,1021.0,0,11.0
20030202-20:30,Fog,11.0,100.0,1021.0,0,11.0
20030202-21:30,Fog,11.0,100.0,1020.0,0,11.0
20030202-22:30,Fog,10.0,100.0,1020.0,0,10.0
20030202-23:00,Smoke,11.0,64.0,1020.0,0,18.0
20030202-23:30,Fog,10.0,100.0,1019.0,0,10.0
20030203-00:30,Fog,9.0,100.0,1019.0,0,9.0
20030203-02:30,Fog,9.0,100.0,1021.0,0,9.0
20030203-03:30,Fog,10.0,100.0,1021.0,0,10.0
20030203-04:30,Shallow Fog,11.0,100.0,1022.0,0,11.0
20030203-05:30,Partly Cloudy,11.0,82.0,1022.0,0,14.0
20030203-06:30,Smoke,12.0,72.0,1021.0,0,17.0
20030203-08:30,Smoke,12.0,68.0,1019.0,0,18.0
20030203-09:21,Smoke,10.0,56.0,1019.0,0,19.0
20030203-10:30,Haze,9.0,49.0,1018.0,0,20.0
20030203-11:30,Haze,9.0,52.0,1018.0,0,19.0
20030203-12:30,Haze,10.0,63.0,1018.0,0,17.0
20030203-13:30,Haze,10.0,68.0,1018.0,0,16.0
20030203-14:30,Haze,9.0,67.0,1019.0,0,15.0
20030203-15:30,Clear,10.0,77.0,1019.0,0,14.0
20030203-16:30,Clear,10.0,82.0,1019.0,0,13.0
20030203-17:30,Clear,10.0,88.0,1019.0,0,12.0
20030203-18:30,Clear,10.0,88.0,1019.0,0,12.0
20030203-19:30,Clear,9.0,82.0,1018.0,0,12.0
20030203-20:30,Clear,9.0,88.0,1018.0,0,11.0
20030203-21:30,Clear,8.0,87.0,1018.0,0,10.0
20030203-22:30,Clear,8.0,93.0,1018.0,0,9.0
20030204-00:30,Shallow Fog,8.0,93.0,1018.0,0,9.0
20030204-01:30,Shallow Fog,8.0,93.0,1018.0,0,9.0
20030204-03:30,Shallow Fog,8.0,87.0,1020.0,0,10.0
20030204-04:30,Smoke,8.0,72.0,1020.0,0,13.0
20030204-05:30,Smoke,9.0,63.0,1021.0,0,16.0
20030204-06:30,Smoke,8.0,55.0,1021.0,0,17.0
20030204-07:30,Haze,9.0,56.0,1020.0,0,18.0
20030204-08:30,Haze,7.0,46.0,1018.0,0,19.0
20030204-09:30,Haze,7.0,43.0,1018.0,0,20.0
20030204-10:30,Clear,6.0,40.0,1017.0,0,20.0
20030204-11:30,Volcanic Ash,7.0,46.0,1017.0,0,19.0
20030204-12:30,Haze,9.0,56.0,1017.0,0,18.0
20030204-13:30,Haze,10.0,68.0,1018.0,0,16.0
20030204-14:30,Smoke,10.0,72.0,1018.0,0,15.0
20030204-15:30,Smoke,10.0,77.0,1019.0,0,14.0
20030204-16:30,Clear,11.0,82.0,1019.0,0,14.0
20030204-17:30,Clear,11.0,88.0,1019.0,0,13.0
20030204-18:30,Clear,11.0,94.0,1019.0,0,12.0
20030204-19:30,Clear,10.0,88.0,1019.0,0,12.0
20030204-20:30,Clear,10.0,94.0,1018.0,0,11.0
20030204-21:30,Clear,10.0,94.0,1018.0,0,11.0
20030204-22:30,Clear,9.0,94.0,1018.0,0,10.0
20030204-23:30,Clear,9.0,94.0,1018.0,0,10.0
20030205-00:30,Clear,8.0,93.0,1018.0,0,9.0
20030205-01:30,Clear,9.0,100.0,1019.0,0,9.0
20030205-02:30,Clear,8.0,93.0,1019.0,0,9.0
20030205-03:30,Smoke,9.0,82.0,1020.0,0,12.0
20030205-04:30,Smoke,10.0,72.0,1020.0,0,15.0
20030205-05:30,Haze,9.0,56.0,1020.0,0,18.0
20030205-06:30,Haze,9.0,52.0,1019.0,0,19.0
20030205-07:30,Haze,9.0,46.0,1018.0,0,21.0
20030205-08:30,Haze,9.0,46.0,1018.0,0,21.0
20030205-09:30,Haze,10.0,46.0,1017.0,0,22.0
20030205-10:30,Haze,9.0,43.0,1017.0,0,22.0
20030205-11:30,Haze,9.0,46.0,1017.0,0,21.0
20030205-12:30,Haze,9.0,49.0,1016.0,0,20.0
20030205-13:30,Haze,9.0,56.0,1017.0,0,18.0
20030205-14:30,Haze,10.0,63.0,344.4,0,17.0
20030205-15:30,Smoke,11.0,72.0,1016.0,0,16.0
20030205-16:30,Smoke,11.0,77.0,1017.0,0,15.0
20030205-17:30,Clear,11.0,88.0,1017.0,0,13.0
20030205-18:30,Shallow Fog,11.0,88.0,1017.0,0,13.0
20030205-19:30,Shallow Fog,11.0,94.0,1017.0,0,12.0
20030205-20:30,Shallow Fog,10.0,94.0,1016.0,0,11.0
20030205-21:30,Shallow Fog,10.0,100.0,1016.0,0,10.0
20030205-22:30,Shallow Fog,10.0,100.0,1016.0,0,10.0
20030205-23:30,Shallow Fog,9.0,94.0,1015.0,0,10.0
20030206-00:30,Shallow Fog,9.0,100.0,1016.0,0,9.0
20030206-01:30,Shallow Fog,7.0,82.0,1016.0,0,10.0
20030206-02:30,Shallow Fog,9.0,94.0,1017.0,0,10.0
20030206-03:30,Clear,11.0,88.0,1017.0,0,13.0
20030206-04:30,Smoke,8.0,59.0,1018.0,0,16.0
20030206-05:30,Smoke,9.0,52.0,1018.0,0,19.0
20030206-06:30,Haze,8.0,46.0,1018.0,0,20.0
20030206-07:30,Haze,6.0,35.0,1016.0,0,22.0
20030206-08:30,Haze,7.0,38.0,1015.0,0,22.0
20030206-09:30,Haze,8.0,38.0,1014.0,0,23.0
20030206-10:30,Haze,9.0,41.0,1013.0,0,23.0
20030206-11:30,Haze,10.0,44.0,1013.0,0,23.0
20030206-12:30,Smoke,10.0,56.0,1013.0,0,19.0
20030206-13:30,Smoke,11.0,60.0,1014.0,0,19.0
20030206-14:30,Smoke,11.0,64.0,1014.0,0,18.0
20030206-15:30,Smoke,11.0,64.0,1014.0,0,18.0
20030206-16:30,Smoke,11.0,68.0,1014.0,0,17.0
20030206-17:30,Smoke,12.0,77.0,1014.0,0,16.0
20030206-18:30,Smoke,11.0,77.0,1014.0,0,15.0
20030206-19:30,Smoke,11.0,77.0,1013.0,0,15.0
20030206-20:30,Smoke,11.0,77.0,1013.0,0,15.0
20030206-21:30,Smoke,12.0,88.0,1013.0,0,14.0
20030206-22:30,Smoke,12.0,82.0,1012.0,0,15.0
20030206-23:30,Smoke,11.0,82.0,1012.0,0,14.0
20030207-00:30,Smoke,10.0,82.0,1012.0,0,13.0
20030207-01:30,Smoke,11.0,88.0,1012.0,0,13.0
20030207-02:30,Smoke,11.0,88.0,1012.0,0,13.0
20030207-03:30,Smoke,12.0,72.0,1013.0,0,17.0
20030207-03:50,Smoke,12.0,72.0,1013.0,0,17.0
20030207-04:30,Smoke,11.0,60.0,1013.0,0,19.0
20030207-05:30,Smoke,11.0,53.0,1013.0,0,21.0
20030207-06:30,Smoke,11.0,50.0,1013.0,0,22.0
20030207-07:30,Smoke,12.0,50.0,1012.0,0,23.0
20030207-08:30,Smoke,13.0,53.0,1011.0,0,23.0
20030207-09:30,Smoke,13.0,50.0,1010.0,0,24.0
20030207-10:30,Smoke,14.0,53.0,1010.0,0,24.0
20030207-11:30,Smoke,14.0,53.0,1010.0,0,24.0
20030207-12:30,Smoke,14.0,60.0,1010.0,0,22.0
20030207-13:30,Smoke,15.0,73.0,1011.0,0,20.0
20030207-14:30,Smoke,13.0,68.0,1011.0,0,19.0
20030207-15:30,Clear,15.0,83.0,1012.0,0,18.0
20030207-16:30,Clear,14.0,77.0,1012.0,0,18.0
20030207-17:30,Clear,14.0,82.0,1012.0,0,17.0
20030207-18:30,Clear,14.0,82.0,1012.0,0,17.0
20030207-20:30,Shallow Fog,14.0,88.0,1012.0,0,16.0
20030207-21:30,Shallow Fog,14.0,88.0,1012.0,0,16.0
20030207-22:30,Shallow Fog,13.0,88.0,1011.0,0,15.0
20030207-23:30,Shallow Fog,13.0,88.0,1011.0,0,15.0
20030208-00:30,Shallow Fog,13.0,88.0,1011.0,0,15.0
20030208-01:30,Shallow Fog,12.0,88.0,1012.0,0,14.0
20030208-02:30,Shallow Fog,13.0,94.0,1013.0,0,14.0
20030208-03:30,Shallow Fog,15.0,88.0,1014.0,0,17.0
20030208-04:30,Partly Cloudy,13.0,68.0,1014.0,0,19.0
20030208-05:30,Smoke,13.0,60.0,1014.0,0,21.0
20030208-06:30,Smoke,14.0,64.0,1014.0,0,21.0
20030208-08:30,Smoke,13.0,53.0,1012.0,0,23.0
20030208-09:30,Smoke,14.0,57.0,1011.0,0,23.0
20030208-10:30,Smoke,13.0,53.0,1011.0,0,23.0
20030208-11:30,Smoke,15.0,64.0,1011.0,0,22.0
20030208-12:30,Smoke,14.0,64.0,1011.0,0,21.0
20030208-13:30,Smoke,15.0,68.0,1012.0,0,21.0
20030208-14:30,Smoke,15.0,78.0,1012.0,0,19.0
20030208-15:30,Smoke,14.0,77.0,1012.0,0,18.0
20030208-16:30,Partly Cloudy,13.0,73.0,1013.0,0,18.0
20030208-17:30,Partly Cloudy,14.0,82.0,1012.0,0,17.0
20030208-18:30,Partly Cloudy,13.0,82.0,1012.0,0,16.0
20030208-19:30,Partly Cloudy,13.0,82.0,1012.0,0,16.0
20030208-20:30,Scattered Clouds,12.0,82.0,1012.0,0,15.0
20030208-21:30,Partly Cloudy,11.0,82.0,1017.0,0,14.0
20030208-22:30,Partly Cloudy,11.0,82.0,1012.0,0,14.0
20030208-23:30,Partly Cloudy,11.0,94.0,1012.0,0,12.0
20030209-00:30,Shallow Fog,11.0,100.0,1013.0,0,11.0
20030209-01:30,Shallow Fog,9.0,94.0,1014.0,0,10.0
20030209-02:30,Fog,10.0,100.0,1014.0,0,10.0
20030209-03:30,Fog,10.0,88.0,1015.0,0,12.0
20030209-04:30,Fog,10.0,72.0,1015.0,0,15.0
20030209-05:30,Smoke,11.0,64.0,1016.0,0,18.0
